txn_id,timestamp,sender_id,receiver_id,amount,currency,txn_type,channel,sender_country,receiver_country,is_cross_border,label_is_laundering,pattern_label
T-000236,2025-01-28 19:48:52.017833,C-RCO01,C-LAY04,17139.65,USD,cash,atm,US,US,False,True,rapid_cashout
T-000237,2025-01-06 20:46:00.000000,C-SMF04,C-N0035,13603.91,USD,transfer,mobile,JP,CA,True,,
T-000238,2025-02-22 20:22:00.000000,C-N0153,C-N0161,3205.47,USD,transfer,mobile,AU,DE,True,,
T-000239,2025-01-30 02:16:00.000000,C-N0162,C-N0130,2854.36,USD,transfer,mobile,JP,US,True,,
T-000240,2025-02-25 23:13:00.000000,C-LAY17,C-N0009,14731.44,USD,transfer,mobile,CA,FR,True,,
T-000241,2025-02-16 03:51:18.685624,C-HUB01,C-SMF01,8713.32,USD,transfer,online,US,US,False,True,smurfing
T-000242,2025-03-21 02:02:00.000000,C-N0058,C-N0186,10992.02,USD,transfer,online,GB,GB,False,,
T-000243,2025-01-20 07:28:00.000000,C-N0134,C-SMF16,12799.75,USD,transfer,online,GB,DE,True,,
T-000244,2025-01-12 08:25:00.000000,C-N0056,C-N0011,6473.49,USD,transfer,online,US,AU,True,,
T-000245,2025-03-04 08:08:49.447351,C-HUB02,C-SMF15,7193.73,USD,transfer,online,US,US,False,True,smurfing
T-000246,2025-03-21 06:39:00.000000,C-N0068,C-N0179,9194.58,USD,withdrawal,branch,SG,FR,True,,
T-000247,2025-03-26 02:57:00.000000,C-RCO06,C-N0162,2006.63,USD,withdrawal,branch,FR,JP,True,,
T-000248,2025-02-26 18:51:00.000000,C-N0018,C-N0186,3851.61,USD,deposit,online,SG,DE,True,,
T-000249,2025-03-12 16:40:00.000000,C-N0187,C-N0058,5089.88,USD,transfer,online,DE,US,True,,
T-000250,2025-03-21 11:10:00.000000,C-N0076,C-N0103,6576.41,USD,transfer,online,CA,CA,False,,
T-000251,2025-02-12 00:19:00.000000,C-LAY19,C-RCO02,14501.97,USD,transfer,online,JP,SG,True,,
T-000252,2025-03-23 09:26:00.000000,C-N0035,C-N0100,10883.11,USD,withdrawal,branch,JP,SG,True,,
T-000253,2025-03-11 15:08:00.000000,C-STR04,C-N0156,10364.8,USD,transfer,mobile,FR,US,True,,
T-000254,2025-02-03 00:56:00.000000,C-LAY14,C-SMF23,8164.09,USD,transfer,mobile,FR,US,True,,
T-000255,2025-02-07 18:19:00.000000,C-N0058,C-N0148,6997.8,USD,transfer,mobile,GB,DE,True,,
T-000256,2025-02-22 16:05:00.000000,C-N0101,C-SMF09,3768.49,USD,deposit,atm,SG,AU,True,,
T-000257,2025-03-24 06:16:00.000000,C-STR02,C-N0135,9241.92,USD,transfer,atm,US,US,False,True,structuring
T-000258,2025-01-17 15:03:00.000000,C-N0055,C-N0068,5420.96,USD,transfer,online,CA,US,True,,
T-000259,2025-01-07 01:03:00.000000,C-RCO07,C-N0135,14061.76,USD,withdrawal,atm,CA,GB,True,,
T-000260,2025-02-12 01:45:00.000000,C-STR06,C-N0191,14422.73,USD,transfer,mobile,JP,AU,True,,
T-000261,2025-03-24 16:50:00.000000,C-STR02,C-N0135,9269.87,USD,cash,branch,US,US,False,True,structuring
T-000262,2025-02-10 17:57:00.000000,C-N0168,C-N0163,1629.58,USD,withdrawal,atm,GB,DE,True,,
T-000263,2025-03-05 23:41:00.000000,C-STR03,C-LAY10,13964.34,USD,withdrawal,atm,AU,SG,True,,
T-000264,2025-01-31 08:47:00.000000,C-N0100,C-RCO05,6198.17,USD,withdrawal,atm,GB,US,True,,
T-000265,2025-01-02 05:39:00.000000,C-N0076,C-N0148,3174.69,USD,deposit,atm,US,AU,True,,
T-000266,2025-02-10 10:53:00.000000,C-N0137,C-N0035,3736.45,USD,withdrawal,atm,US,SG,True,,
T-000267,2025-03-28 23:52:00.000000,C-N0094,C-N0178,705.2,USD,transfer,online,SG,FR,True,,
T-000268,2025-03-08 19:14:00.000000,C-STR10,C-N0103,9188.85,USD,transfer,branch,US,US,False,True,structuring
T-000269,2025-03-06 13:13:00.000000,C-N0002,C-N0108,2208.54,USD,deposit,atm,CA,SG,True,,
T-000270,2025-01-02 09:45:00.000000,C-N0193,C-N0081,10615.78,USD,transfer,online,DE,GB,True,,
T-000271,2025-03-19 04:42:00.000000,C-N0165,C-N0054,6849.65,USD,transfer,mobile,JP,US,True,,
T-000272,2025-02-23 20:11:00.000000,C-SMF09,C-N0040,5319.61,USD,transfer,online,SG,GB,True,,
T-000273,2025-02-16 14:58:00.000000,C-N0034,C-STR10,2195.12,USD,deposit,online,AU,US,True,,
T-000274,2025-01-23 17:47:00.000000,C-N0156,C-N0124,14860.97,USD,withdrawal,branch,GB,SG,True,,
T-000275,2025-03-18 14:31:00.000000,C-N0053,C-RCO03,12474.15,USD,transfer,mobile,SG,DE,True,,
T-000276,2025-03-01 22:43:00.000000,C-N0029,C-N0159,7471.37,USD,withdrawal,atm,US,DE,True,,
T-000277,2025-01-02 11:18:00.000000,C-N0141,C-SMF01,11706.14,USD,transfer,mobile,CA,FR,True,,
T-000278,2025-02-13 22:34:00.000000,C-SMF02,C-N0113,10049.66,USD,transfer,online,JP,AU,True,,
T-000279,2025-03-28 10:43:00.000000,C-N0143,C-N0128,3963.56,USD,deposit,online,JP,GB,True,,
T-000280,2025-01-29 01:05:00.000000,C-STR03,C-SMF13,8845.87,USD,transfer,online,AU,AU,False,,
T-000281,2025-01-15 16:44:00.000000,C-N0070,C-N0183,4410.38,USD,transfer,mobile,US,FR,True,,
T-000282,2025-01-06 08:53:00.000000,C-N0135,C-STR09,10091.26,USD,transfer,mobile,US,CA,True,,
T-000283,2025-01-11 00:47:00.000000,C-N0166,C-N0009,3019.36,USD,transfer,online,JP,GB,True,,
T-000284,2025-01-26 14:39:00.000000,C-N0055,C-N0172,4993.73,USD,transfer,mobile,CA,GB,True,,
T-000285,2025-01-10 16:14:00.000000,C-N0151,C-SMF20,9309.72,USD,transfer,online,DE,AU,True,,
T-000286,2025-03-27 15:58:00.000000,C-STR10,C-SMF22,1317.43,USD,transfer,online,US,GB,True,,
T-000287,2025-03-22 22:24:00.000000,C-SMF15,C-N0038,9383.55,USD,transfer,online,DE,FR,True,,
T-000288,2025-03-21 21:37:00.000000,C-STR07,C-N0086,9615.65,USD,transfer,branch,US,US,False,True,structuring
T-000289,2025-03-12 12:59:00.000000,C-N0074,C-N0073,12295.92,USD,transfer,mobile,CA,DE,True,,
T-000290,2025-02-28 19:04:00.000000,C-N0076,C-N0029,783.02,USD,deposit,branch,AU,GB,True,,
T-000291,2025-03-25 20:35:00.000000,C-N0005,C-N0154,4121.61,USD,deposit,branch,GB,DE,True,,
T-000292,2025-01-31 14:54:00.000000,C-STR06,C-N0094,8988.74,USD,transfer,branch,US,US,False,True,structuring
T-000293,2025-01-04 09:29:00.000000,C-N0197,C-N0003,317.85,USD,withdrawal,branch,AU,CA,True,,
T-000294,2025-03-15 12:48:00.000000,C-N0186,C-N0072,1974.28,USD,transfer,online,GB,CA,True,,
T-000295,2025-01-17 00:19:00.000000,C-N0133,C-N0136,1671.04,USD,deposit,atm,DE,SG,True,,
T-000296,2025-02-08 11:52:00.000000,C-N0092,C-N0023,1117.96,USD,withdrawal,atm,DE,SG,True,,
T-000297,2025-03-18 05:53:00.000000,C-N0028,C-N0022,3113.15,USD,transfer,online,GB,JP,True,,
T-000298,2025-01-16 14:42:00.000000,C-N0069,C-N0134,2769.24,USD,transfer,online,JP,AU,True,,
T-000299,2025-02-02 16:04:00.000000,C-N0143,C-N0075,3832.09,USD,transfer,online,US,CA,True,,
T-000300,2025-02-03 08:54:00.000000,C-LAY05,C-N0156,6408.2,USD,transfer,mobile,SG,FR,True,,
T-000301,2025-03-28 14:26:00.000000,C-SMF21,C-N0073,13224.8,USD,transfer,online,DE,FR,True,,
T-000302,2025-03-19 04:16:00.000000,C-N0125,C-N0011,12726.18,USD,transfer,online,JP,DE,True,,
T-000303,2025-01-29 05:07:00.000000,C-N0176,C-N0117,11725.56,USD,transfer,mobile,FR,SG,True,,
T-000304,2025-01-05 16:02:00.000000,C-N0122,C-N0189,10299.91,USD,transfer,mobile,JP,AU,True,,
T-000305,2025-03-31 07:14:00.000000,C-N0100,C-SMF21,7634.03,USD,transfer,mobile,DE,AU,True,,
T-000306,2025-03-25 03:35:00.000000,C-N0144,C-RCO02,9965.56,USD,transfer,mobile,SG,SG,False,,
T-000307,2025-01-14 15:23:00.000000,C-N0035,C-N0072,5105.46,USD,withdrawal,atm,AU,AU,False,,
T-000308,2025-01-26 12:11:00.000000,C-N0076,C-N0015,9694.38,USD,deposit,online,FR,US,True,,
T-000309,2025-03-29 09:07:00.000000,C-N0162,C-N0004,7970.09,USD,deposit,online,GB,GB,False,,
T-000310,2025-01-04 02:10:00.000000,C-N0124,C-LAY04,203.89,USD,transfer,online,JP,GB,True,,
T-000311,2025-02-24 02:13:00.000000,C-N0199,C-N0049,857.05,USD,deposit,branch,SG,JP,True,,
T-000312,2025-01-17 01:30:00.000000,C-N0179,C-N0061,14678.44,USD,transfer,online,US,US,False,,
T-000313,2025-01-20 11:23:00.000000,C-N0095,C-N0099,3450.87,USD,transfer,online,CA,FR,True,,
T-000314,2025-03-20 13:07:00.000000,C-N0121,C-N0124,11695.13,USD,withdrawal,atm,AU,DE,True,,
T-000315,2025-02-14 15:16:00.000000,C-LAY09,C-N0048,9731.09,USD,transfer,online,SG,DE,True,,
T-000316,2025-03-26 12:37:00.000000,C-N0075,C-LAY11,5573.06,USD,deposit,branch,GB,FR,True,,
T-000317,2025-03-28 00:20:00.000000,C-N0192,C-N0036,1499.64,USD,withdrawal,branch,CA,AU,True,,
T-000318,2025-03-04 19:17:00.000000,C-STR07,C-N0006,6456.43,USD,transfer,mobile,CA,FR,True,,
T-000319,2025-01-11 05:23:00.000000,C-LAY19,C-N0163,9601.8,USD,transfer,mobile,DE,SG,True,,
T-000320,2025-02-03 01:27:00.000000,C-N0052,C-LAY16,12211.73,USD,transfer,online,SG,JP,True,,
T-000321,2025-03-24 21:46:00.000000,C-N0149,C-N0177,8456.09,USD,withdrawal,atm,GB,AU,True,,
T-000322,2025-02-24 04:11:00.000000,C-RCO08,C-SMF15,1154.1,USD,deposit,atm,GB,FR,True,,
T-000323,2025-01-24 15:47:00.000000,C-N0176,C-RCO04,14627.56,USD,transfer,online,GB,CA,True,,
T-000324,2025-03-20 07:05:00.000000,C-N0181,C-N0097,3819.06,USD,withdrawal,branch,JP,US,True,,
T-000325,2025-01-18 00:22:00.000000,C-STR08,C-N0002,9546.3,USD,transfer,branch,US,US,False,True,structuring
T-000326,2025-01-22 09:19:00.000000,C-N0011,C-N0173,11207.83,USD,transfer,online,GB,GB,False,,
T-000327,2025-03-21 02:58:00.000000,C-N0112,C-N0005,10638.41,USD,transfer,mobile,CA,FR,True,,
T-000328,2025-02-09 18:53:00.000000,C-N0006,C-N0101,13741.32,USD,withdrawal,branch,GB,AU,True,,
T-000329,2025-02-23 13:36:00.000000,C-N0200,C-N0096,1347.63,USD,transfer,online,FR,JP,True,,
T-000330,2025-01-15 17:15:00.000000,C-SMF03,C-N0092,12063.08,USD,deposit,atm,GB,JP,True,,
T-000331,2025-03-04 13:42:50.881154,C-HUB02,C-SMF12,7784.58,USD,transfer,online,US,US,False,True,smurfing
T-000332,2025-02-24 21:20:00.000000,C-N0167,C-N0009,2952.69,USD,transfer,mobile,CA,US,True,,
T-000333,2025-02-07 05:17:00.000000,C-RCO05,C-N0114,14585.74,USD,transfer,mobile,SG,US,True,,
T-000334,2025-03-04 11:27:00.000000,C-N0132,C-N0129,10239.84,USD,transfer,online,AU,SG,True,,
T-000335,2025-03-01 16:57:00.000000,C-N0180,C-N0132,10666.85,USD,transfer,online,AU,FR,True,,
T-000336,2025-02-14 03:10:00.000000,C-N0131,C-N0029,10256.94,USD,transfer,mobile,JP,SG,True,,
T-000337,2025-01-12 04:21:00.000000,C-SMF23,C-N0009,14935.63,USD,withdrawal,branch,JP,CA,True,,
T-000338,2025-03-23 01:14:00.000000,C-N0153,C-N0033,1723.39,USD,transfer,mobile,DE,CA,True,,
T-000339,2025-03-17 13:49:00.000000,C-N0054,C-N0116,10498.27,USD,withdrawal,branch,JP,CA,True,,
T-000340,2025-02-27 04:14:00.000000,C-STR10,C-N0089,7020.47,USD,deposit,atm,GB,AU,True,,
T-000341,2025-02-28 05:31:00.000000,C-N0182,C-N0086,207.69,USD,deposit,online,JP,GB,True,,
T-000342,2025-01-04 23:07:00.000000,C-LAY24,C-N0002,13807.39,USD,deposit,branch,AU,JP,True,,
T-000343,2025-03-16 16:24:00.000000,C-N0106,C-N0036,11840.22,USD,withdrawal,atm,AU,DE,True,,
T-000344,2025-03-16 04:46:00.000000,C-STR05,C-N0138,9087.68,USD,transfer,atm,US,US,False,True,structuring
T-000345,2025-01-07 19:06:00.000000,C-N0193,C-SMF19,4942.97,USD,deposit,atm,SG,SG,False,,
T-000346,2025-01-12 08:08:00.000000,C-STR01,C-N0100,8803.46,USD,cash,atm,US,US,False,True,structuring
T-000347,2025-02-04 10:40:00.000000,C-N0154,C-N0071,6629.49,USD,withdrawal,atm,US,DE,True,,
T-000348,2025-02-21 13:06:00.000000,C-N0150,C-N0149,10536.33,USD,deposit,branch,FR,DE,True,,
T-000349,2025-03-01 21:05:00.000000,C-N0137,C-N0004,13985.32,USD,deposit,branch,JP,FR,True,,
T-000350,2025-03-16 02:13:00.000000,C-N0003,C-N0047,3365.47,USD,transfer,online,GB,FR,True,,
T-000351,2025-02-19 12:40:00.000000,C-LAY14,C-STR03,7875.88,USD,transfer,mobile,JP,FR,True,,
T-000352,2025-03-12 18:53:00.000000,C-SMF23,C-N0182,4053.77,USD,deposit,online,GB,US,True,,
T-000353,2025-03-27 10:36:00.000000,C-LAY22,C-N0198,7288.36,USD,transfer,mobile,JP,GB,True,,
T-000354,2025-03-15 06:17:00.000000,C-N0017,C-N0184,10409.39,USD,deposit,online,CA,FR,True,,
T-000355,2025-03-10 13:37:00.000000,C-LAY05,C-N0112,973.28,USD,deposit,online,GB,GB,False,,
T-000356,2025-02-28 12:18:00.000000,C-N0180,C-N0115,3616.25,USD,deposit,branch,US,DE,True,,
T-000357,2025-02-08 22:18:00.000000,C-N0027,C-N0166,7782.99,USD,transfer,mobile,SG,AU,True,,
T-000358,2025-01-24 21:04:00.000000,C-RCO08,C-N0090,2899.06,USD,transfer,mobile,FR,FR,False,,
T-000359,2025-02-09 17:40:00.000000,C-LAY17,C-N0021,5276.58,USD,transfer,online,DE,GB,True,,
T-000360,2025-01-22 10:37:00.000000,C-N0186,C-N0191,9461.9,USD,transfer,online,GB,DE,True,,
T-000361,2025-03-11 08:16:00.000000,C-N0143,C-N0164,7447.76,USD,deposit,online,CA,JP,True,,
T-000362,2025-03-22 16:21:00.000000,C-N0154,C-N0200,583.69,USD,transfer,mobile,CA,DE,True,,
T-000363,2025-02-28 06:55:00.000000,C-N0168,C-N0114,727.93,USD,transfer,mobile,GB,DE,True,,
T-000364,2025-02-02 13:32:00.000000,C-SMF04,C-LAY24,2920.48,USD,transfer,online,AU,SG,True,,
T-000365,2025-02-06 15:50:00.000000,C-N0171,C-N0010,12530.29,USD,deposit,atm,CA,AU,True,,
T-000366,2025-02-19 19:38:00.000000,C-N0173,C-RCO01,9409.68,USD,deposit,online,AU,SG,True,,
T-000367,2025-01-11 11:08:00.000000,C-N0015,C-LAY10,14333.91,USD,deposit,atm,AU,JP,True,,
T-000368,2025-02-19 17:29:00.000000,C-N0193,C-N0022,3643.83,USD,deposit,online,JP,CA,True,,
T-000369,2025-02-17 14:33:00.000000,C-LAY14,C-N0049,4804.05,USD,transfer,online,US,DE,True,,
T-000370,2025-03-02 15:38:00.000000,C-N0004,C-N0190,14174.28,USD,transfer,mobile,DE,FR,True,,
T-000371,2025-02-05 22:05:00.000000,C-N0198,C-SMF04,10199.9,USD,deposit,atm,DE,JP,True,,
T-000372,2025-02-12 20:41:00.000000,C-N0001,C-N0160,7417.39,USD,transfer,mobile,GB,SG,True,,
T-000373,2025-02-20 12:18:00.000000,C-N0054,C-N0165,2861.78,USD,transfer,mobile,US,US,False,,
T-000374,2025-02-15 07:07:00.000000,C-N0017,C-N0089,10654.82,USD,deposit,atm,FR,FR,False,,
T-000375,2025-02-18 04:41:00.000000,C-LAY10,C-LAY07,8435.58,USD,withdrawal,branch,JP,US,True,,
T-000376,2025-01-28 07:36:00.000000,C-STR01,C-N0082,6554.86,USD,transfer,mobile,SG,JP,True,,
T-000377,2025-01-25 15:30:00.000000,C-N0061,C-N0148,13871.51,USD,transfer,mobile,FR,GB,True,,
T-000378,2025-02-16 12:39:00.000000,C-N0135,C-N0136,845.67,USD,transfer,mobile,DE,SG,True,,
T-000379,2025-02-24 16:05:00.000000,C-N0066,C-N0076,2268.03,USD,transfer,online,CA,FR,True,,
T-000380,2025-02-26 06:29:00.000000,C-N0181,C-N0182,13361.51,USD,withdrawal,branch,FR,JP,True,,
T-000381,2025-03-15 12:04:00.000000,C-N0047,C-N0114,3574.88,USD,transfer,online,JP,AU,True,,
T-000382,2025-01-28 06:41:00.000000,C-N0091,C-N0128,14267.65,USD,transfer,mobile,SG,GB,True,,
T-000383,2025-01-14 03:53:00.000000,C-N0068,C-N0128,9435.8,USD,transfer,mobile,DE,FR,True,,
T-000384,2025-03-13 01:23:00.000000,C-N0069,C-N0138,3947.89,USD,withdrawal,atm,JP,DE,True,,
T-000385,2025-01-10 00:30:00.000000,C-SMF20,C-STR07,359.7,USD,withdrawal,atm,JP,JP,False,,
T-000386,2025-01-19 08:24:00.000000,C-N0085,C-N0028,5218.5,USD,transfer,mobile,CA,JP,True,,
T-000387,2025-03-23 23:54:00.000000,C-N0100,C-N0151,11235.41,USD,transfer,online,SG,AU,True,,
T-000388,2025-02-01 20:24:00.000000,C-N0169,C-N0153,1565.0,USD,deposit,atm,AU,US,True,,
T-000389,2025-02-07 11:43:00.000000,C-N0012,C-N0151,4408.18,USD,withdrawal,branch,SG,US,True,,
T-000390,2025-02-05 00:58:38.363737,C-RCO05,C-N0088,18046.57,USD,cash,atm,US,US,False,True,rapid_cashout
T-000391,2025-01-31 22:42:00.000000,C-N0099,C-LAY04,13253.44,USD,withdrawal,atm,SG,DE,True,,
T-000392,2025-02-03 19:06:00.000000,C-N0166,C-N0133,7653.89,USD,deposit,branch,CA,SG,True,,
T-000393,2025-01-21 18:50:00.000000,C-STR03,C-N0024,5582.16,USD,withdrawal,atm,DE,SG,True,,
T-000394,2025-02-06 18:56:00.000000,C-N0145,C-N0199,1462.86,USD,transfer,mobile,GB,AU,True,,
T-000395,2025-03-17 23:17:51.991527,C-RCO07,C-HUB02,14340.07,USD,cash,branch,US,US,False,True,rapid_cashout
T-000396,2025-02-18 09:14:00.000000,C-N0141,C-N0116,11637.94,USD,withdrawal,branch,GB,FR,True,,
T-000397,2025-03-07 04:54:00.000000,C-N0041,C-N0020,6612.63,USD,transfer,online,DE,SG,True,,
T-000398,2025-03-25 09:16:00.000000,C-N0200,C-N0136,4485.78,USD,transfer,mobile,DE,CA,True,,
T-000399,2025-02-28 02:26:00.000000,C-STR04,C-N0040,6559.24,USD,withdrawal,atm,CA,FR,True,,
T-000400,2025-01-31 15:56:00.000000,C-N0197,C-N0034,11103.54,USD,transfer,online,DE,GB,True,,
T-000401,2025-01-21 13:33:47.139860,C-RCO06,C-SMF16,11606.11,USD,cash,atm,US,US,False,True,rapid_cashout
T-000402,2025-01-09 16:31:00.000000,C-N0082,C-N0119,1626.21,USD,deposit,atm,CA,CA,False,,
T-000403,2025-02-10 08:16:00.000000,C-N0033,C-LAY07,10922.28,USD,transfer,mobile,CA,US,True,,
T-000404,2025-03-14 07:54:00.000000,C-N0189,C-LAY03,14993.95,USD,withdrawal,atm,FR,JP,True,,
T-000405,2025-02-22 20:08:00.000000,C-LAY06,C-LAY07,304987.19,USD,wire,wire,JP,DE,True,True,layering
T-000406,2025-03-24 22:31:00.000000,C-N0140,C-N0159,2171.03,USD,transfer,online,JP,GB,True,,
T-000407,2025-01-20 01:30:00.000000,C-STR04,C-N0160,9023.8,USD,transfer,branch,US,US,False,True,structuring
T-000408,2025-02-17 09:51:00.000000,C-N0121,C-RCO02,6270.44,USD,transfer,online,AU,JP,True,,
T-000409,2025-03-18 07:26:00.000000,C-N0146,C-N0014,11767.83,USD,transfer,mobile,FR,US,True,,
T-000410,2025-03-25 10:32:00.000000,C-N0034,C-N0091,6441.96,USD,transfer,mobile,SG,CA,True,,
T-000411,2025-01-16 06:07:00.000000,C-N0087,C-N0195,2549.75,USD,transfer,mobile,DE,GB,True,,
T-000412,2025-02-05 14:15:21.449126,C-RCO05,C-N0133,18046.57,USD,cash,branch,US,US,False,True,rapid_cashout
T-000413,2025-01-21 08:44:00.000000,C-N0003,C-N0128,2546.95,USD,transfer,online,JP,FR,True,,
T-000414,2025-02-15 09:49:00.000000,C-N0176,C-N0044,5490.27,USD,withdrawal,atm,SG,DE,True,,
T-000415,2025-02-06 22:26:00.000000,C-SMF21,C-HUB02,6909.41,USD,transfer,mobile,GB,DE,True,,
T-000416,2025-01-23 16:18:00.000000,C-N0198,C-N0146,14517.06,USD,withdrawal,atm,AU,FR,True,,
T-000417,2025-03-22 22:15:00.000000,C-N0038,C-SMF22,4993.39,USD,transfer,mobile,FR,SG,True,,
T-000418,2025-02-19 04:16:00.000000,C-N0109,C-N0105,8765.92,USD,transfer,online,US,JP,True,,
T-000419,2025-03-24 05:40:00.000000,C-STR09,C-N0120,8545.27,USD,deposit,atm,DE,FR,True,,
T-000420,2025-02-15 07:28:00.000000,C-N0064,C-N0120,3854.25,USD,transfer,online,US,JP,True,,
T-000421,2025-03-26 10:52:00.000000,C-N0040,C-N0129,14124.33,USD,withdrawal,branch,SG,FR,True,,
T-000422,2025-02-15 23:12:19.640112,C-HUB01,C-SMF01,8793.39,USD,transfer,online,US,US,False,True,smurfing
T-000423,2025-02-14 00:58:00.000000,C-STR09,C-N0091,8980.78,USD,transfer,branch,US,US,False,True,structuring
T-000424,2025-01-20 19:53:36.516546,C-RCO06,C-N0089,11606.11,USD,cash,atm,US,US,False,True,rapid_cashout
T-000425,2025-01-09 21:47:00.000000,C-N0025,C-STR04,6775.33,USD,withdrawal,atm,SG,GB,True,,
T-000426,2025-01-28 05:51:00.000000,C-N0006,C-N0010,10468.0,USD,withdrawal,branch,US,FR,True,,
T-000427,2025-02-17 04:21:11.067214,C-HUB03,C-SMF23,8618.17,USD,transfer,online,US,US,False,True,smurfing
T-000428,2025-02-21 23:31:00.000000,C-N0160,C-N0012,4334.18,USD,transfer,mobile,CA,CA,False,,
T-000429,2025-02-08 14:11:00.000000,C-N0161,C-N0097,2127.31,USD,transfer,mobile,US,AU,True,,
T-000430,2025-03-08 17:44:00.000000,C-N0058,C-N0013,525.15,USD,withdrawal,atm,GB,JP,True,,
T-000431,2025-02-20 12:27:00.000000,C-N0041,C-LAY13,11275.32,USD,transfer,mobile,FR,FR,False,,
T-000432,2025-02-14 06:46:00.000000,C-N0122,C-SMF02,13464.45,USD,deposit,branch,US,CA,True,,
T-000433,2025-01-15 12:29:00.000000,C-SMF01,C-N0092,1442.24,USD,transfer,mobile,AU,US,True,,
T-000434,2025-03-26 06:24:00.000000,C-N0139,C-N0120,12520.65,USD,withdrawal,atm,SG,GB,True,,
T-000435,2025-03-17 04:06:00.000000,C-STR05,C-N0138,9754.48,USD,transfer,atm,US,US,False,True,structuring
T-000436,2025-03-17 21:23:00.000000,C-N0085,C-N0116,14387.9,USD,withdrawal,branch,FR,US,True,,
T-000437,2025-03-06 16:10:00.000000,C-SMF22,C-N0132,9183.77,USD,deposit,online,CA,DE,True,,
T-000438,2025-01-04 13:51:00.000000,C-SMF22,C-N0012,5234.36,USD,transfer,mobile,DE,US,True,,
T-000439,2025-02-23 13:17:00.000000,C-STR01,C-N0067,9708.07,USD,deposit,atm,DE,GB,True,,
T-000440,2025-02-19 11:07:00.000000,C-N0036,C-N0047,13949.22,USD,transfer,online,CA,SG,True,,
T-000441,2025-02-25 07:01:00.000000,C-N0043,C-N0021,8920.88,USD,withdrawal,branch,GB,FR,True,,
T-000442,2025-01-30 06:14:00.000000,C-N0064,C-N0189,3141.38,USD,transfer,mobile,CA,DE,True,,
T-000443,2025-01-13 22:43:00.000000,C-N0142,C-STR07,11198.96,USD,transfer,mobile,CA,US,True,,
T-000444,2025-02-19 23:58:00.000000,C-N0105,C-SMF05,12774.28,USD,withdrawal,atm,FR,FR,False,,
T-000445,2025-03-07 05:58:00.000000,C-N0048,C-LAY15,389.89,USD,transfer,online,GB,FR,True,,
T-000446,2025-03-27 07:05:00.000000,C-N0027,C-N0126,13645.41,USD,deposit,atm,AU,SG,True,,
T-000447,2025-01-11 15:47:00.000000,C-STR01,C-N0100,9837.36,USD,cash,branch,US,US,False,True,structuring
T-000448,2025-03-20 01:44:00.000000,C-N0052,C-N0147,610.11,USD,transfer,mobile,SG,SG,False,,
T-000449,2025-03-26 03:02:00.000000,C-N0083,C-N0166,9544.1,USD,withdrawal,branch,FR,CA,True,,
T-000450,2025-01-15 11:34:00.000000,C-RCO03,C-N0094,14905.6,USD,transfer,online,GB,DE,True,,
T-000451,2025-01-04 19:55:00.000000,C-N0154,C-N0074,3161.11,USD,transfer,mobile,DE,AU,True,,
T-000452,2025-03-02 03:11:00.000000,C-N0050,C-N0044,14486.13,USD,transfer,online,JP,JP,False,,
T-000453,2025-03-23 21:54:00.000000,C-N0168,C-N0120,10490.03,USD,transfer,mobile,AU,AU,False,,
T-000454,2025-01-01 23:11:00.000000,C-STR04,C-N0020,6947.29,USD,deposit,online,SG,SG,False,,
T-000455,2025-02-10 20:20:00.000000,C-N0151,C-N0008,126.1,USD,withdrawal,atm,SG,FR,True,,
T-000456,2025-02-12 20:44:00.000000,C-LAY07,C-N0155,7980.11,USD,withdrawal,branch,FR,DE,True,,
T-000457,2025-03-14 15:37:00.000000,C-N0075,C-N0098,11669.42,USD,transfer,online,FR,CA,True,,
T-000458,2025-03-10 19:23:00.000000,C-N0008,C-N0187,3397.43,USD,transfer,online,DE,DE,False,,
T-000459,2025-02-12 06:10:00.000000,C-N0075,C-N0076,3598.94,USD,transfer,online,DE,US,True,,
T-000460,2025-02-27 09:31:00.000000,C-N0184,C-LAY09,14301.73,USD,withdrawal,atm,FR,AU,True,,
T-000461,2025-03-24 23:29:00.000000,C-N0100,C-N0159,419.02,USD,withdrawal,atm,FR,US,True,,
T-000462,2025-01-13 18:21:00.000000,C-N0063,C-N0055,13695.15,USD,transfer,online,SG,AU,True,,
T-000463,2025-01-09 09:17:00.000000,C-LAY21,C-N0061,13128.62,USD,withdrawal,atm,JP,AU,True,,
T-000464,2025-01-24 13:11:00.000000,C-LAY15,C-LAY22,5785.27,USD,transfer,online,JP,GB,True,,
T-000465,2025-03-07 14:59:00.000000,C-SMF06,C-N0105,14743.06,USD,transfer,mobile,GB,GB,False,,
T-000466,2025-01-23 16:39:00.000000,C-N0045,C-LAY07,11248.33,USD,deposit,branch,SG,JP,True,,
T-000467,2025-01-22 23:27:00.000000,C-SMF08,C-N0075,9161.9,USD,transfer,online,DE,GB,True,,
T-000468,2025-01-14 06:19:00.000000,C-LAY25,C-N0143,3500.79,USD,transfer,mobile,SG,SG,False,,
T-000469,2025-02-16 03:00:00.000000,C-N0023,C-HUB03,1856.02,USD,transfer,online,JP,JP,False,,
T-000470,2025-03-10 02:01:00.000000,C-SMF04,C-N0047,654.55,USD,transfer,mobile,JP,GB,True,,
T-000471,2025-02-07 09:30:00.000000,C-N0167,C-LAY23,2116.37,USD,transfer,mobile,FR,DE,True,,
